x,y,name,Label,.ggraph.orig_index,circular,.ggraph.index
-1974.2429492079393,-424.10138631143474,Name: AgentSaveFinal7,Name,1232,FALSE,1232
-1425.2492412254971,-57.730779658565,Name: TexasPovertyHelperX,Name,1233,FALSE,1233
-1614.4740325129303,-241.33184325448423,Name: ResearchHelperLCDL,Name,1234,FALSE,1234
-2233.696210388621,-493.7084870108449,Name: AgentLinkma21JuneAA,Name,1235,FALSE,1235
-1156.4475172720602,-291.59232990489846,Name: SectorAgentOct21OAI,Name,1236,FALSE,1236
-1049.6248364871149,-265.6578750494935,Name: CashierCoordNov01OAI,Name,1237,FALSE,1237
-1705.7119859288443,-650.7982082500855,Name: AgentZZQ,Name,1238,FALSE,1238
-1401.823029920554,256.3477411223804,Name: AgentTBsupport,Name,1239,FALSE,1239
-2178.1516221187417,-343.6349391482631,Name: Win11FinalHelper,Name,1240,FALSE,1240
-1119.3975743192377,-640.4798332328775,Name: AgentFooBar,Name,1241,FALSE,1241
-1715.9943505535894,-675.3183246883353,Name: AgentXYZAB,Name,1242,FALSE,1242
-2334.047454011433,-133.70789596376753,Name: GuestResearch812104,Name,1243,FALSE,1243
-2229.8293711489705,-321.09920314799723,Name: ZeroHelperFinal,Name,1244,FALSE,1244
-2101.6079852297244,-114.9022158110745,Name: AgentCheck,Name,1245,FALSE,1245
-1199.0693084641953,-94.59748249327603,Name: CashierCoordFeb28OAI,Name,1246,FALSE,1246
-1658.2041196868852,75.03570998104374,Name: ResearchHelperTmp,Name,1247,FALSE,1247
-1481.1297220143283,-302.2990937660403,Name: CharlestonArchiveHelperZ,Name,1248,FALSE,1248
-2133.864620114477,-166.44326573465963,Name: GuestResearch158467,Name,1249,FALSE,1249
-2042.916347481997,-176.6050984761753,Name: GuestResearch360499,Name,1250,FALSE,1250
-2112.403013653896,-195.0016755555446,Name: ResearchHelper1781812845,Name,1251,FALSE,1251
-1908.0985938782837,75.04517883142684,Name: DataReferenceBotABC,Name,1252,FALSE,1252
-1456.9330358546206,82.55868587711659,Name: PublicLinkIndexer,Name,1253,FALSE,1253
-1693.706181171026,-180.12498979740562,Name: OpenBudgetResearcher,Name,1254,FALSE,1254
-1199.3419597627387,242.61965492548956,Name: ApiHelper2026,Name,1255,FALSE,1255
-1779.1986086530283,-194.94397915494687,Name: AgentResearch,Name,1256,FALSE,1256
-1603.3558617689434,14.476190016717219,Name: DataHelperBaz,Name,1257,FALSE,1257
-1751.3671333243133,43.882282188102465,Name: ResearchVisitor,Name,1258,FALSE,1258
-1820.9236586351249,-31.862279529782445,Name: OpenDataResearchBot,Name,1259,FALSE,1259
-1586.4315651732156,9.826210463662788,Name: ApiNavUpdater,Name,1260,FALSE,1260
-1398.0848882983662,98.82389038295136,Name: ResearchHelperTemp,Name,1261,FALSE,1261
-1410.3429290438787,177.226432221328,Name: ResearchBudgetHelper,Name,1262,FALSE,1262
-1425.333169698943,81.15719539113701,Name: QuarterLinkResearchHelper,Name,1263,FALSE,1263
-1581.0626502161392,46.878044128326884,Name: DataResearcher97888,Name,1264,FALSE,1264
-1865.606433761748,-792.2210229232986,Name: DataExplorer,Name,1265,FALSE,1265
-1186.7807740098972,11.85388145270691,Name: ArchiveScout,Name,1266,FALSE,1266
-1304.2035210661365,-328.45880692215303,Name: Apr17MaidsWatcher,Name,1267,FALSE,1267
-1322.361329110436,-249.31851852328987,Name: OpenAIMay31Maids,Name,1268,FALSE,1268
-1265.5063827331805,-200.66244122802655,Name: OpenAIWatcherOct30,Name,1269,FALSE,1269
-623.124277854064,-546.937168595696,Name: OpenAIResearchApr23,Name,1270,FALSE,1270
-693.0857233708053,-369.22824350763125,Name: OpenAIResearchApr30,Name,1271,FALSE,1271
-647.4177791098077,-497.96203401104333,Name: Sep24CVDScout,Name,1272,FALSE,1272
-712.6337230642113,-587.2155909041415,Name: OpenAIResearchOct02,Name,1273,FALSE,1273
-701.7268506952804,-545.801633386354,Name: Aug24CVDScout,Name,1274,FALSE,1274
-536.7370966774156,-553.8337104979887,Name: OpenAIJan18Scout,Name,1275,FALSE,1275
-718.3919272137725,-388.7481905346419,Name: OpenAINov16CVD,Name,1276,FALSE,1276
-698.8516398486203,-414.46622621783655,Name: May26CVDScout,Name,1277,FALSE,1277
-613.384355626695,-419.60008577862357,Name: Oct03CVDScout,Name,1278,FALSE,1278
-784.6554305156574,-493.09219921977734,Name: OpenAINov28CVD,Name,1279,FALSE,1279
-1865.339740967877,-409.7055686900799,Name: ResearchAgentZZ,Name,1280,FALSE,1280
-1805.148287067532,-407.089333117749,Name: BudgetFinderZZ,Name,1281,FALSE,1281
-1704.3758349485288,-378.3067758844115,Name: AgentBridgeUserXYZ,Name,1282,FALSE,1282
-1102.747042204819,-240.48284990965524,Name: Aug18SectorHelper,Name,1283,FALSE,1283
-848.3494534700991,-273.9739232253434,Name: SectorAgentApr15OAI,Name,1284,FALSE,1284
-2085.4983833437036,-240.89962568957185,Name: FinalFresh,Name,1285,FALSE,1285
-2219.3532007922627,268.9362274253724,Name: ArchiveResearchUserMineQ928AB,Name,1286,FALSE,1286
-1732.9640535088727,-489.6495354621044,Name: OpenAIResearcherJul31,Name,1287,FALSE,1287
-2520.401207066528,-382.64490784743856,Name: SourceHelperNewRoute,Name,1288,FALSE,1288
-2401.222144196202,-366.4154798178741,Name: FooUserTrial9,Name,1289,FALSE,1289
-2515.3285569779277,-412.86541617267096,Name: SourceXYYZZ,Name,1290,FALSE,1290
-2374.3458773939064,-312.9147718531858,Name: HelperEastTx,Name,1291,FALSE,1291
-1306.176175521466,308.76419870610346,Name: ResearchHelper7690,Name,1292,FALSE,1292
-1286.3043887757726,209.26347728462372,Name: OpenAIJun24Research,Name,1293,FALSE,1293
-1249.2101553196062,294.2349247850276,Name: OpenAIResearchFeb19_298953,Name,1294,FALSE,1294
-1077.5953822273937,-61.3182634463671,Name: OAIProdDec22Scout,Name,1295,FALSE,1295
-1312.1656506368774,215.08155778759442,Name: OpenAIJul06X,Name,1296,FALSE,1296
-1313.3130990610512,277.98055393831305,Name: OpenAIResearchFeb19_827081,Name,1297,FALSE,1297
-1322.6645224413028,185.5468925789032,Name: OpenAIJuneFast,Name,1298,FALSE,1298
-1289.7334533639503,297.7449023103626,Name: OpenAIResearchFeb19_825209,Name,1299,FALSE,1299
-1346.5740883856552,220.29366439417015,Name: OpenAIResearchJul25Prod,Name,1300,FALSE,1300
-901.5173441266078,-731.4979305792662,Name: OpenAIResearch1781711243,Name,1301,FALSE,1301
-1047.9231620634007,294.0929957468793,Name: DataHelperPolice,Name,1302,FALSE,1302
-525.5667499193628,-300.8881429330779,Name: OAIJun30Scout,Name,1303,FALSE,1303
-854.960374505245,-595.2596061810274,Name: CVDJun20Scout,Name,1304,FALSE,1304
-948.3410707787422,-704.7607230708766,Name: OAIEquityDec30Raw,Name,1305,FALSE,1305
-699.7128516705399,-698.1461225794744,Name: OpenAIDec21Scout,Name,1306,FALSE,1306
-913.8487930398082,-613.1578011780745,Name: OpenAIAug27CVD,Name,1307,FALSE,1307
-891.2362548822176,-516.6749623868471,Name: OAIJun09Research,Name,1308,FALSE,1308
-2425.5073975979035,-199.46946374336926,Name: GuestResearch340876,Name,1309,FALSE,1309
-2302.4491382856368,-11.06744104384618,Name: AgentZeroHelper,Name,1310,FALSE,1310
-746.3298962629831,-492.3134364782457,Name: OpenAIHealthdataCVDNov01,Name,1311,FALSE,1311
-453.03203008363926,-130.87435334101679,Name: OpenAIResearchSep12,Name,1312,FALSE,1312
-1177.372661172118,269.5803761393645,Name: OpenAIResearchOct14X,Name,1313,FALSE,1313
-1343.1805996128912,191.03310490323886,Name: OpenAIResearchJan021781881386,Name,1314,FALSE,1314
-1296.9885151843807,240.70739825071706,Name: OpenAIResearchJan021781882176,Name,1315,FALSE,1315
-1213.5136093375077,108.62465695126102,Name: OpenAIResearchJan021781883377,Name,1316,FALSE,1316
-1117.5117304646892,110.23108471922617,Name: OpenAIResearcher987,Name,1317,FALSE,1317
-1228.2879634924482,-140.40510439526693,Name: ResearchHelperApr08,Name,1318,FALSE,1318
-1343.4552197769472,-129.7175192788941,Name: OpenAIResearcherJun27Q,Name,1319,FALSE,1319
-1099.659019685169,-195.22698299218328,Name: OpenAIResearchSep02,Name,1320,FALSE,1320
-1252.537935584878,-153.88161097448787,Name: OpenAIResearchDataUSA,Name,1321,FALSE,1321
-1066.7582368374658,60.48375381057406,Name: CashierCoordJun09OAI,Name,1322,FALSE,1322
-1206.0693986323358,-124.74715882890796,Name: CashierCoordFeb07OAI,Name,1323,FALSE,1323
-2260.409883219374,-575.0469442581758,Name: CashierCoordDec02OAI,Name,1324,FALSE,1324
-995.7931692696156,151.4415490844484,Name: A3R1781801558881960444,Name,1325,FALSE,1325
-663.622483155876,-221.05464406342585,Name: CashierCoordDec12OAI,Name,1326,FALSE,1326
-953.5530539879841,-230.60937918354904,Name: OpenAIResearchOct18,Name,1327,FALSE,1327
-1124.927861552483,136.53274073672935,Name: CashierCoordDec21OAI,Name,1328,FALSE,1328
-1019.3956657126134,-38.773837610778806,Name: CashierCoordMar20OAI,Name,1329,FALSE,1329
-1223.343799387636,38.52133867947164,Name: Sep13WatcherX372849,Name,1330,FALSE,1330
-952.0748654014716,121.6996145012538,Name: OpenAIRecon24680,Name,1331,FALSE,1331
-1399.4368789891903,34.37037678578386,Name: AgentRetry525394,Name,1332,FALSE,1332
-1452.4026108089602,63.44333913644068,Name: DataResearchOne7905,Name,1333,FALSE,1333
-1584.9697440513933,-45.614628569169724,Name: ResearchReaderJul23,Name,1334,FALSE,1334
-1078.4065691816527,179.1028073579918,Name: OpenAIResearchFeb21X,Name,1335,FALSE,1335
-971.2918205582733,405.248604124959,Name: OpenAIResearchJan021781880284,Name,1336,FALSE,1336
-962.6848979822787,468.9425142623804,Name: OpenAIResearchJan021781880878,Name,1337,FALSE,1337
-952.4915473596877,508.2305096362876,Name: OpenAIResearchJan021781883021,Name,1338,FALSE,1338
-1008.4222707091609,494.20780335726613,Name: OpenAIResearchJan021781883427,Name,1339,FALSE,1339
-933.265702394026,446.0741209135042,Name: OpenAIResearchJan021781883584,Name,1340,FALSE,1340
-1089.6072957427818,-129.49701830492404,Name: GroceryProbeJul09,Name,1341,FALSE,1341
-655.9976069842094,276.36651013827,Name: Jun20VeteranAgent,Name,1342,FALSE,1342
-564.8957626454317,170.26206308835714,Name: ArchiveTestResearcher,Name,1343,FALSE,1343
-487.84822051310084,105.18100624011223,Name: ArchiveResearchFeb28,Name,1344,FALSE,1344
-676.0700688403234,51.20036236961353,Name: OpenAINov14HelperA2,Name,1345,FALSE,1345
-503.86152598988167,165.33887418452716,Name: OpenAIOct16Cashier,Name,1346,FALSE,1346
-1249.1342691743992,33.513539959361985,Name: CashierCoordJan17OAI,Name,1347,FALSE,1347
-713.3168614829469,335.9852529752465,Name: CashierCoordJanTenOAI,Name,1348,FALSE,1348
-892.470834893619,9.854251185141987,Name: OpenAIResearchJul09,Name,1349,FALSE,1349
-1288.4756139947851,-30.361066183743926,Name: Mar18PovertyWatcher,Name,1350,FALSE,1350
-1467.305348893638,70.06600082009855,Name: OpenAIDec17ConstructionX,Name,1351,FALSE,1351
-1120.7286011433175,-141.37428198331295,Name: A1Feb21Cashier,Name,1352,FALSE,1352
-1077.0165098015682,-394.2066675029661,Name: A3Feb21Cashier,Name,1353,FALSE,1353
-1168.4102051049779,-232.94369597694958,Name: OAIResearchApr08,Name,1354,FALSE,1354
-825.4379196128657,-80.73625667589559,Name: OpenAIJun23Watcher,Name,1355,FALSE,1355
-615.7817952156197,-40.35272238218138,Name: ReaderJul23X,Name,1356,FALSE,1356
-1130.5125888248178,-408.88777992898724,Name: ResearchHelperJun24X,Name,1357,FALSE,1357
-995.6292404106496,108.49158845440259,Name: May22OAI,Name,1358,FALSE,1358
-993.9479974500956,-169.2192960181108,Name: CashierCoordMar06OAI,Name,1359,FALSE,1359
-1113.5103296162574,-68.45163247527934,Name: Aug06PovertyWatcher,Name,1360,FALSE,1360
-720.9747282803978,-18.591845694733202,Name: CashierCoordMay07OAI,Name,1361,FALSE,1361
-883.9204688304127,-33.10029249516005,Name: OpenAIResearchMay07,Name,1362,FALSE,1362
-1252.5305686906968,-320.0963168268925,Name: OAIApr15WatcherX,Name,1363,FALSE,1363
-1178.9037150887527,-42.467685110825336,Name: July05PovertyWatcher,Name,1364,FALSE,1364
-1305.4374508613353,-200.74867791691872,Name: FooViewer,Name,1365,FALSE,1365
-1377.6259344312218,-31.539484108383746,Name: OpenAIHelper5357,Name,1366,FALSE,1366
-1029.1431436567407,151.991102406497,Name: CashierCoordAgentX,Name,1367,FALSE,1367
-1314.2666357016672,-111.7712100250173,Name: ResearchProbeX,Name,1368,FALSE,1368
-1385.4878596759268,-124.35723668389767,Name: AgentJan19Helper,Name,1369,FALSE,1369
-894.2060078144838,181.01950136963097,Name: ResearchBotolvzx,Name,1370,FALSE,1370
-942.871788945931,297.0335677235939,Name: AgentProbeMay22,Name,1371,FALSE,1371
-1020.6018368942322,-86.0761826253231,Name: CashierCoordJun07OAI,Name,1372,FALSE,1372
-832.2541918711349,8.164061218684141,Name: AgentResearchX12345,Name,1373,FALSE,1373
-1040.0954389889675,-29.503361645371527,Name: OpenAIJan30Researcher,Name,1374,FALSE,1374
-897.9858831389009,-24.1833295121315,Name: CashierCoordSep01OAI,Name,1375,FALSE,1375
-1252.4758513940517,-267.9029038237727,Name: OAIHelperNov11Probe,Name,1376,FALSE,1376
-992.781978986027,-185.94848849293112,Name: GroceryAgentAug19X,Name,1377,FALSE,1377
-1470.4186327225439,-63.37033221953443,Name: OurResearchAgent999,Name,1378,FALSE,1378
-1227.1277165267454,133.93083334315278,Name: ArchiveReaderXQ,Name,1379,FALSE,1379
-1176.8492682539888,-55.11255437244879,Name: OpenAIResearchNov01X,Name,1380,FALSE,1380
-1139.9625018077436,13.27365338159554,Name: MaidsWatcherDec03,Name,1381,FALSE,1381
-941.0003891064836,-92.01356811334553,Name: OurObserverMay31,Name,1382,FALSE,1382
-1197.6674457860279,-295.06424160852197,Name: May31ClothingObserver,Name,1383,FALSE,1383
-1173.5800307843672,-246.38566034858974,Name: OurClothingMay03,Name,1384,FALSE,1384
-1022.215524438005,-221.92353921128085,Name: Dec30ClothingAgent,Name,1385,FALSE,1385
-1274.9883510618827,-192.2919547882342,Name: ResearchAssistantJune16,Name,1386,FALSE,1386
-1151.7171580368433,-297.6256112206152,Name: ResearchAgentJul03Live,Name,1387,FALSE,1387
-983.3842693710163,-256.8052055289594,Name: Sep22ClothingObserver,Name,1388,FALSE,1388
-1129.0374833667074,-343.0808464263471,Name: ArchiveReaderOct21,Name,1389,FALSE,1389
-1108.7279294821587,-351.43607362848905,Name: ResearchHelperOct1,Name,1390,FALSE,1390
-949.8461361511511,-281.0744404717237,Name: AgentAug05OpenAI,Name,1391,FALSE,1391
-1226.0938653634128,-360.52899500432085,Name: OpenAISep30Researcher,Name,1392,FALSE,1392
-1071.885684375336,-274.3624734132827,Name: SectorAgentApr10OAI,Name,1393,FALSE,1393
-1228.8647598856662,-332.7315517596362,Name: ResearchAgentAug01,Name,1394,FALSE,1394
-1048.9414458175859,-122.10736904884783,Name: OpenAIJun11Cohort,Name,1395,FALSE,1395
-1081.1103032628455,-373.1116686122542,Name: OpenAIHelperTest92837,Name,1396,FALSE,1396
-1109.6617916843056,-275.1670547000107,Name: AgentJune25OAI,Name,1397,FALSE,1397
-1067.378025489232,-345.5936126269988,Name: OpenAIObserverAug08X,Name,1398,FALSE,1398
-1175.7568188053926,-121.66687274845701,Name: May08ClothingAgent,Name,1399,FALSE,1399
-1114.8554629651192,-113.97408100811744,Name: OpenAIResearcherFeb27X,Name,1400,FALSE,1400
-1028.1565542226729,-154.50049834212572,Name: Aug16ClothingResearcher,Name,1401,FALSE,1401
-850.6083522960068,57.19397860033957,Name: OpenAIClothingApr30Late,Name,1402,FALSE,1402
-1167.4124277745398,-208.58493315648462,Name: OpenAIResearcherSep12,Name,1403,FALSE,1403
-1155.0287968199148,-236.7741390364328,Name: ResearchHelperDec27X,Name,1404,FALSE,1404
-1034.2614718369189,-198.14394191616233,Name: OpenAITransportSep27,Name,1405,FALSE,1405
-1113.242830228562,-414.5647506791018,Name: OpenAIResearcherOct18,Name,1406,FALSE,1406
-1167.5230044656628,-256.7577871129829,Name: OpenAIThread4ffeaMar16,Name,1407,FALSE,1407
-1279.2304169640101,-8.932372845450198,Name: OpenAIResearchSep29X,Name,1408,FALSE,1408
-1079.0979237913803,-161.26859382463837,Name: OpenAiResearcherApr,Name,1409,FALSE,1409
-1032.7541762179603,-279.27739434207155,Name: OpenAIResearchDec10X,Name,1410,FALSE,1410
-1295.2855805301622,-308.9119938419767,Name: ResearchAgentJulTwentyThree,Name,1411,FALSE,1411
-1239.6530572616466,-270.0057945076838,Name: OpenAIHelperNov17X,Name,1412,FALSE,1412
-1124.3394406448972,-230.324318636186,Name: OAI4FFEJul16Current,Name,1413,FALSE,1413
-1033.1126085421781,-137.43006489686698,Name: TransportHelperDec08OAI,Name,1414,FALSE,1414
-823.812998750848,-165.65048312409846,Name: GrocerySprintFeb23,Name,1415,FALSE,1415
-1124.7603170283012,-223.33628055183726,Name: ResearchPrepAgentX,Name,1416,FALSE,1416
-875.924320311534,-501.5266240374728,Name: ResearchReaderX,Name,1417,FALSE,1417
-1054.21864559448,-203.42326937933836,Name: May08LateClothing,Name,1418,FALSE,1418
-1153.7239736285194,-383.08949422134987,Name: OpenAIResearchTempXQ,Name,1419,FALSE,1419
-1202.9519407535593,-376.3951977249494,Name: ArchiveResearchX,Name,1420,FALSE,1420
-1023.258919923006,-473.3052524529968,Name: OpenAIResearchFeb20X,Name,1421,FALSE,1421
-1006.6073261549692,-131.74155322998624,Name: OpenAIClothingMar29X,Name,1422,FALSE,1422
-933.5962421929815,-69.80889808039554,Name: GroceryWatcherNov15,Name,1423,FALSE,1423
-939.1434082774144,-312.4788356518423,Name: ResearchAgentJan29,Name,1424,FALSE,1424
-1285.4106297932883,-204.6393548190399,Name: OAIHelperMar22X,Name,1425,FALSE,1425
-1154.612023572432,-57.43532313849228,Name: OpenAIClothingOct01X,Name,1426,FALSE,1426
-1019.8816499902302,-348.0557665339249,Name: OpenAIResearchAug14X,Name,1427,FALSE,1427
-929.7077350540319,-342.96274548379165,Name: ResearchHelperJul19,Name,1428,FALSE,1428
-1212.6585170232593,-264.6343710257832,Name: OpenAISep04RunnerX,Name,1429,FALSE,1429
-933.3093744766893,-284.9769857771804,Name: OpenAIMar14RunnerX,Name,1430,FALSE,1430
-884.2828135161518,-255.18895617556058,Name: OpenAIJun28Cloth,Name,1431,FALSE,1431
-819.3462963111863,-325.93770170435494,Name: TestResearcherXYZ,Name,1432,FALSE,1432
-1317.0812015704344,-340.48212144146277,Name: OpenAIResearcherOct25,Name,1433,FALSE,1433
-1452.2559833338169,-392.6087141551567,Name: OpenAIResearcherAugX638592,Name,1434,FALSE,1434
-1382.1669325359194,-326.4342473192405,Name: ResearchAgentOpenAIJan12,Name,1435,FALSE,1435
-1372.9193779089521,-193.59060208067467,Name: Aug29ClothingResearcher,Name,1436,FALSE,1436
-1044.6914735284554,-87.86396892702189,Name: OpenAIWatcherJul27,Name,1437,FALSE,1437
-2097.02401110182,-397.9738960521634,Name: FooBarAgent,Name,1438,FALSE,1438
-2079.9529031739157,-213.55982042190746,Name: BridgeMaker7788,Name,1439,FALSE,1439
-1778.644707304214,-374.56628042733746,Name: SecDataHelperMA,Name,1440,FALSE,1440
-2031.855898926527,-100.9888544189684,Name: FedAnalystHelper,Name,1441,FALSE,1441
-616.4967048141501,-253.94852744082615,Name: OpenAIDataAfricaNov27,Name,1442,FALSE,1442
-837.6633945025353,-138.8103446838016,Name: ArchiveReaderA4,Name,1443,FALSE,1443
-786.1592326140114,-307.13672055293785,Name: OpenAIDataAfricaAug13,Name,1444,FALSE,1444
-1038.0606638875913,-299.4855763365875,Name: Feb20VeteranAgent,Name,1445,FALSE,1445
-620.4167963988116,-314.22047590231426,Name: OpenAIHelperNov22X,Name,1446,FALSE,1446
-642.6587339449096,-325.6502316796274,Name: DataAfricaEndpointScoutFeb21,Name,1447,FALSE,1447
-2090.636740010378,277.27616487732473,Name: PublicDataReferenceAgentY,Name,1448,FALSE,1448
-2152.745827412861,244.70112806541994,Name: PublicRefAgent75464,Name,1449,FALSE,1449
-1319.1506455710764,-241.95478093774247,Name: OpenAI1781634691,Name,1450,FALSE,1450
-1472.75647390025,-450.79667235727555,Name: ResearchBotFeb2028C,Name,1451,FALSE,1451
-1513.1948871888044,-341.8111727509409,Name: AgentResearchHelper1781714643,Name,1452,FALSE,1452
-1515.3448316865913,-490.4091635700094,Name: AgentResearchHelper1781714687,Name,1453,FALSE,1453
-1553.70626883135,-515.2828321718376,Name: AgentResearchHelper1781714813,Name,1454,FALSE,1454
-1565.6686872425657,-589.640253009323,Name: AgentResearchHelper1781714868,Name,1455,FALSE,1455
-1177.7963283462784,174.21876723467938,Name: CashierCoordJun17OAI,Name,1456,FALSE,1456
-1091.3079440887398,-242.55073295219205,Name: OAIJul20SectorAgent,Name,1457,FALSE,1457
-1191.071629185473,108.68169975886251,Name: CashierCoordDec18OAI,Name,1458,FALSE,1458
-1005.8261716768181,-344.93863213824636,Name: OpenAIResearchJun30,Name,1459,FALSE,1459
-983.7901985019417,-297.7090557371661,Name: OpenAIResearcherApr20,Name,1460,FALSE,1460
-1146.7845817096093,-279.65397359747055,Name: ResearchHelperJul01X,Name,1461,FALSE,1461
-869.1711622608163,-269.26941670452163,Name: DataUSAHelperJan10X,Name,1462,FALSE,1462
-853.8888322846926,-229.39849901976493,Name: OpenAIResearchAgentMay27,Name,1463,FALSE,1463
-1092.2619283411486,-286.38097279484884,Name: OpenAIResearcherFeb01X,Name,1464,FALSE,1464
-935.2847472371574,-183.00091420117192,Name: OpenAIProbeOct12,Name,1465,FALSE,1465
-1055.144024047628,-192.5076310744064,Name: LFRelayApr15,Name,1466,FALSE,1466
-711.803593347427,380.6976313113486,Name: OpenAIResearcherZ,Name,1467,FALSE,1467
-993.3088095794454,-272.76395692587323,Name: OpenAIResearcherAug28Y1781638448,Name,1468,FALSE,1468
-1022.7399235621039,-272.8966523300976,Name: AgentNov13,Name,1469,FALSE,1469
-1187.7448308863193,-141.33136954986938,Name: OpenAIJune25Helper,Name,1470,FALSE,1470
-1054.2904681028142,-115.95880446216937,Name: DataUSAHelper1409,Name,1471,FALSE,1471
-1201.8584813536638,-338.8132283864668,Name: OpenAIResearcherDec09X,Name,1472,FALSE,1472
-1187.5622342827648,-333.1027573262053,Name: OpenAIThread4ffeaMay17,Name,1473,FALSE,1473
-958.2845151212774,-262.71109503849453,Name: OurResearchHelper1781643425,Name,1474,FALSE,1474
-1020.8284460111697,-43.96272250009203,Name: GroceryAgentMar13X,Name,1475,FALSE,1475
-981.7481205797127,-235.33928596375594,Name: ResearchBotApr13,Name,1476,FALSE,1476
-940.6008951741169,-298.70745535196704,Name: ClothingRunnerJun05X,Name,1477,FALSE,1477
-1008.4550678325686,-458.7279535276751,Name: OpenAIResearcher1781636,Name,1478,FALSE,1478
-1297.0739068335506,-192.57926010235838,Name: OpenaiResearchAug30,Name,1479,FALSE,1479
-1211.0055015213313,-214.3229870395977,Name: OpenaiHelper,Name,1480,FALSE,1480
-1459.1639091041943,-301.8778433682746,Name: ClothingAgentMar04X,Name,1481,FALSE,1481
-1189.7800086930952,-426.1538068722357,Name: Jul26SectorAgent,Name,1482,FALSE,1482
-1188.3375944314678,-208.39358836676112,Name: TestUserXYZ,Name,1483,FALSE,1483
-1161.9013125147999,-31.754017012229077,Name: ArchiveViewerOct20X,Name,1484,FALSE,1484
-1134.3726921258365,-223.2307348505358,Name: ConstructionCoordMar08,Name,1485,FALSE,1485
-1171.3978876487206,-82.81405082478115,Name: OpenAIJan20ConstructionX,Name,1486,FALSE,1486
-1095.2868478920316,-338.54324624212705,Name: May13SectorAgent,Name,1487,FALSE,1487
-1215.8246651959169,24.41205445029036,Name: RelayReader27083,Name,1488,FALSE,1488
-1248.951317931176,-96.32477866873684,Name: ChatGPTAug11,Name,1489,FALSE,1489
-1304.1615570015103,-123.01740938908878,Name: SectorReaderMar21,Name,1490,FALSE,1490
-1151.2220605716916,-103.97378673583339,Name: OAIJul19Helper,Name,1491,FALSE,1491
-1252.28704711595,-45.23659099724486,Name: OpenAIResearchJul16X,Name,1492,FALSE,1492
-997.4301031388339,-112.6886051327411,Name: Oct21LanguageHelper,Name,1493,FALSE,1493
-1023.1641760823347,-162.37398028138625,Name: Agent3Coord297576,Name,1494,FALSE,1494
-1206.4907942604077,-60.404188925992045,Name: ArcX819916999,Name,1495,FALSE,1495
-1123.305708304132,-116.70849045342472,Name: OpenAIConstructionSep11X,Name,1496,FALSE,1496
-1234.1963323445073,-177.91264984895778,Name: GroceryAgentAug02X,Name,1497,FALSE,1497
-128.0784012351208,-817.2586151487974,Name: Feb23ConstructionAgent,Name,1498,FALSE,1498
-146.30353501753117,-789.2455732312085,Name: Aug17ConstructionAgent,Name,1499,FALSE,1499
-120.37302931212906,-784.6851077381275,Name: May30ConstructAgent,Name,1500,FALSE,1500
-93.39913316922892,-767.3691043947886,Name: Dec30WageAgent,Name,1501,FALSE,1501
-66.49450976222687,-793.0122871846247,Name: May10ConstructionAgent,Name,1502,FALSE,1502
-78.13662998407811,-843.7589465137057,Name: May15ConstructionAgent,Name,1503,FALSE,1503
-1230.8520590007897,-73.10380039226908,Name: OpenAIResearchSep13X,Name,1504,FALSE,1504
-1086.221826422948,45.61664082548102,Name: ResearchHelperAug12X,Name,1505,FALSE,1505
-1386.2383633139416,28.909477759709915,Name: OpenAIResearchApr08X,Name,1506,FALSE,1506
-1149.95530655917,-86.85605474250565,Name: OpenAIResearcherJun27X,Name,1507,FALSE,1507
-1035.471082143622,-121.64694326513636,Name: OpenAIResearchAug09X,Name,1508,FALSE,1508
-939.1035692674177,-170.7961216431764,Name: OpenAIJul14GroceryX,Name,1509,FALSE,1509
-1167.0663678577885,-682.420223201888,Name: GroceryAgentAug29X,Name,1510,FALSE,1510
-876.2650525162786,-92.06433642313232,Name: GroceryFastMar19A348288,Name,1511,FALSE,1511
-920.5444266853326,-360.2665430951367,Name: AgentMay09GroceryScout,Name,1512,FALSE,1512
-1388.458447569981,-36.109466150741426,Name: GroceryAgentJan08X,Name,1513,FALSE,1513
-1478.7110076499853,-321.1555471290328,Name: OpenAIOurSep01GroceryX,Name,1514,FALSE,1514
-1010.2396227665474,-121.48286376167317,Name: GroceryOurApr20X,Name,1515,FALSE,1515
-1009.5964090026649,-187.4923843378879,Name: OpenAIDataHelperDec5,Name,1516,FALSE,1516
-963.532370277776,-165.64618658379788,Name: GroceryObserverJul24X,Name,1517,FALSE,1517
-1000.6927932119077,-71.96641033272972,Name: OpenAIThreadMar06Fast,Name,1518,FALSE,1518
-1060.6297079684507,-87.4975057760977,Name: GroceryFastMay18X,Name,1519,FALSE,1519
-1038.4723469246126,-122.94785788802066,Name: GroceryHelperJunTwo,Name,1520,FALSE,1520
-1115.8733360359029,-48.84154415541511,Name: OpenAIThread42e0Main,Name,1521,FALSE,1521
-1094.1032274358145,-176.55656951071495,Name: OpenAIHelperMayEleven,Name,1522,FALSE,1522
-1135.039781282569,-31.227083252057035,Name: GroceryAgentOct12X,Name,1523,FALSE,1523
-1228.3790492667758,-7.419921724375528,Name: OpenAIWatcherDec07,Name,1524,FALSE,1524
-1180.2450117909764,-155.01652863547403,Name: GroceryAgentAug03X,Name,1525,FALSE,1525
-1095.7739533577078,-37.581955971496015,Name: GroceryAgentApr10OAI,Name,1526,FALSE,1526
