x,y,name,Cluster,Degree,.ggraph.orig_index,circular,.ggraph.index
1199.718083131707,-1193.868956397458,TimingResearcherJul18,A,1,603,FALSE,603
1591.9088763468105,-1158.3382424274223,AgentResearchTest,A,2,604,FALSE,604
1505.2853714243133,-1117.7134492765842,ClothingSequenceScout,A,42,605,FALSE,605
1599.733220733982,-1206.8560375845798,AgentOAIHelper2026,A,3,606,FALSE,606
1173.4123558934143,-1025.5790646462915,AgentTestX,G,3,607,FALSE,607
1241.1652998312406,-1138.4073457383172,AgentFoo401299,B,3,608,FALSE,608
1514.3464260456726,-980.6666202152485,AgentFrenchData,D,2,609,FALSE,609
1531.7892615457572,-930.6657205517447,AgentOurGroceryGeorgiaLinkY,B,1,610,FALSE,610
1311.8301489876612,-1137.944282051872,OpenAIHelperJun01X,A,14,611,FALSE,611
1326.2210814154212,-1183.0410893668466,AgentFrenchPrepXQ29,A,16,612,FALSE,612
1270.5255690420117,-1267.1781594916035,DataResearcherX,A,2,613,FALSE,613
1337.9931760222537,-1173.5521307528745,OpenAIJul01LangX,A,26,614,FALSE,614
1192.2951552120726,-1323.8779289609768,AgentSolverX,A,1,615,FALSE,615
1405.9642631245622,-1028.4608328448323,AgentRootTemporary,D,147,616,FALSE,616
1411.7436673673108,-1009.3723438270373,AgentTest3,D,201,617,FALSE,617
1245.843849850639,-937.6803062316962,OpenAIJoe88,B,15,618,FALSE,618
1344.141493031148,-1022.853919165627,Agent0AddJS,C,175,619,FALSE,619
1326.2130512018036,-1006.8631095514301,AgentXName123,C,305,620,FALSE,620
1523.9124289242745,-1035.5654382224393,OpenCiteResearcher,D,1,621,FALSE,621
1304.1904313167784,-973.308025725524,AgentSecMapper,C,191,622,FALSE,622
1257.1238616552478,-954.3863370908954,AgentAD6218379,B,20,623,FALSE,623
1314.9276236549902,-1038.6087292850536,GuestResearchLinks,E,99,624,FALSE,624
1289.7216773757648,-1178.617324896201,ResearchBotJune24Y,A,22,625,FALSE,625
1344.3713440115196,-1081.7523882559758,OpenAIResearchMay21,E,108,626,FALSE,626
1430.5676328758784,-1170.1346761452385,ResearchHelperJuly,A,22,627,FALSE,627
1359.8876313285427,-1208.9536966527303,ResearchBotFeb2028,A,19,628,FALSE,628
1393.3389343348285,-1214.1450044884834,GrocerySequenceHelperAug14,A,33,629,FALSE,629
1407.6126575907538,-1215.6260388894802,GroceryPrepAgentSep21,A,32,630,FALSE,630
1346.819085122193,-1035.7652135959652,Agent0AppendSecPage,E,179,631,FALSE,631
1340.2414341195538,-943.8314467773647,LibraryArchiveUserQ005,C,237,632,FALSE,632
1458.3301286205713,-1004.0311131234122,ResearchHelperABC,B,16,633,FALSE,633
1307.2917868428322,-1133.0414067586821,AgentHelperAlpha,A,25,634,FALSE,634
1352.5673878077096,-1009.9470471812531,DocRelay,B,227,635,FALSE,635
1322.799261768887,-978.3494552441095,ChatGPTAgent5983,C,336,636,FALSE,636
1340.277132754155,-916.4835119658893,AgentHack,B,26,637,FALSE,637
1395.2529257548786,-929.6665668028645,TuitionResearchHelper,B,14,638,FALSE,638
1344.032248587932,-923.5028535898887,AgentSecDataLinkHelper,B,31,639,FALSE,639
1402.6518328773568,-929.2863036915943,CooksResearcher,B,14,640,FALSE,640
1408.8005289185696,-934.8214823747795,ResearchAgentPovertyJun22B,B,14,641,FALSE,641
1401.0029426723781,-935.7305103515724,AgentTXHelper,B,36,642,FALSE,642
1245.4456381519085,-896.2670255615134,MassResearchUnres,B,5,643,FALSE,643
1282.6782202054417,-926.9420606823827,AgentUnique010,B,11,644,FALSE,644
1313.5168109143656,-898.2204290753348,MapJsonHelperJune,B,27,645,FALSE,645
1284.302105148434,-1046.9784171354552,JQFinalHelper51,B,57,646,FALSE,646
1257.0718300662552,-1045.362673654661,MassResearchNestedBBB,B,9,647,FALSE,647
1291.1034900918178,-1161.6181396353309,TestUser,F,15,648,FALSE,648
1248.7852038549831,-1030.778753715123,DataHelper13535,B,14,649,FALSE,649
1374.8153120861768,-968.0061841513932,AgentMapOverwrite999,D,228,650,FALSE,650
1283.633401775748,-1022.6872464309209,AgentResolve7,B,18,651,FALSE,651
1296.7026828828707,-1052.71928547444,RaceLoop491,B,13,652,FALSE,652
1322.2689567631614,-1048.2298457147265,AgentSlashPretty777,E,141,653,FALSE,653
1304.8323485049682,-980.8879585066691,OpenAIWriterPage,C,232,654,FALSE,654
1268.5445620588644,-1024.1352504883343,AgentCountyHelper905,B,10,655,FALSE,655
1259.2009284228814,-1025.353349226401,AgentBridgeNoProto807843,B,20,656,FALSE,656
1282.3579320578037,-1067.0397870753336,HelperDEF,B,10,657,FALSE,657
1242.597171646822,-1060.3056099970433,AgentCountyMapHelper,B,6,658,FALSE,658
1373.1441377404126,-1013.391767917252,AgentMore007,D,285,659,FALSE,659
1290.1531951999887,-1097.37277485737,AgentBridge1025738,G,5,660,FALSE,660
1273.0269854856683,-1105.2187589948026,AgentCache2669304,G,5,661,FALSE,661
1210.835356479717,-1113.2358138069576,ArchiveReaderLCDLQ7622,B,1,662,FALSE,662
1436.2888386728234,-1037.4150362127984,AgentData,B,25,663,FALSE,663
1509.8286260880514,-1077.731496233471,AgentPrepResearch,A,19,664,FALSE,664
1339.2529871681393,-920.9003457600378,GoogleMaker,B,11,665,FALSE,665
1225.9205904708365,-1035.3810106482006,DataRefHelperZZ25591,B,7,666,FALSE,666
1456.9767814773707,-1215.7394697322027,OpenAIResearchApr07X,A,17,667,FALSE,667
1472.306111952665,-1140.9586731394709,OAIResearchOct26,A,23,668,FALSE,668
1370.297834295948,-1150.0759346763898,ResearchBotJul29,G,24,669,FALSE,669
1435.1058903450612,-1128.4648422209843,GroceryAgentFeb27X,A,45,670,FALSE,670
1477.7583958053967,-1088.7267406827887,AgentOct17DataUSA,A,47,671,FALSE,671
1435.265446281647,-1089.2377187677475,AgentNov11OAI,A,74,672,FALSE,672
1427.2254087304175,-1122.3821229978005,OpenAIThread4ffeaMar12,A,35,673,FALSE,673
1482.939985301261,-1063.660029332437,AgentOpenAIProbe,A,37,674,FALSE,674
1326.0057212850672,-1092.4341910095322,ResearchHelperJun26B,A,14,675,FALSE,675
1596.31634207697,-1116.5461004885753,OAIObserverMay27X,A,3,676,FALSE,676
1386.66037709851,-1035.788395463419,ResearchHelperUnique8891,D,161,677,FALSE,677
1280.8229765664414,-1135.7590788700772,AgentDec14LanguageX,A,11,678,FALSE,678
1334.6993254098054,-1120.1297227652617,CashierCoordOct22OAI,A,30,679,FALSE,679
1353.2311838284331,-1145.811018353333,Nov08ConstructionAgent,A,25,680,FALSE,680
1374.6585030747265,-1009.7634860773103,FrenchStateAgentSep08,D,210,681,FALSE,681
1368.561137057862,-1026.6116631252619,FooBar987,D,270,682,FALSE,682
1272.3250892162007,-1056.891842234081,AgentReg169840843,B,18,683,FALSE,683
1316.408748391532,-1074.7455135213127,RegResearchAgent,B,24,684,FALSE,684
1308.1276825472653,-982.1581128166264,ResearchHelperArchiveCofcY,C,258,685,FALSE,685
1291.000757879035,-1064.2538989147804,ResearchAgentZ005,B,17,686,FALSE,686
1288.0427920624604,-1055.9031205247481,PosterX,B,50,687,FALSE,687
1304.4026000102997,-1075.1082568538163,HelperMassRef35425,B,16,688,FALSE,688
1305.0245650941524,-1071.092499852766,AgentMassUpdateSearchRef,B,16,689,FALSE,689
1212.1587552770175,-1025.448724033892,AICountyResearch,B,5,690,FALSE,690
1414.608302626667,-1261.9643660883464,LanguageHelperJul17,A,2,691,FALSE,691
1310.7847096637722,-832.980682293773,AgentGen95000,C,1,692,FALSE,692
1265.498799202195,-937.9248556646833,AgentPrettyNameXYZZ,B,19,693,FALSE,693
1339.1815813519286,-973.9462022815969,FinalMD841484084,C,305,694,FALSE,694
1267.4148465140374,-1026.7855392832132,TestingOpenAILinksX,B,35,695,FALSE,695
1223.7729574610635,-1025.3242074053417,RefHelper89012,B,5,696,FALSE,696
1478.2603212967686,-1052.07431608944,AgentCitationPumsZZ4,A,4,697,FALSE,697
1400.6061376122782,-1107.5963974661624,OpenAIResearcherJun,A,4,698,FALSE,698
1475.8840605930156,-1183.0620385851362,ResearchBotSep20,A,29,699,FALSE,699
1422.6524351122137,-1100.3273114200938,AgentUnique1781636626,A,13,700,FALSE,700
1433.264257487801,-1189.7224933721584,QuickResearcher388,A,24,701,FALSE,701
1294.6615106621412,-1141.5287307839137,AgentJune21Prep,A,26,702,FALSE,702
1248.9736260351583,-1014.3337613377397,AgentTester123,B,13,703,FALSE,703
1262.945552285365,-1032.8457964237639,OAIHelperSec,B,46,704,FALSE,704
1246.9612138467796,-1001.4948543037348,SecAgentNoExpire,B,13,705,FALSE,705
1241.6175904828053,-1002.5542146412824,LinkJQHelp,B,13,706,FALSE,706
1295.1178740895218,-1023.3045168733579,AgentReg566660588,B,45,707,FALSE,707
1288.2990068370132,-1000.3637058543326,BridgeEditorAgain11,B,42,708,FALSE,708
1283.2374376927298,-1017.392337384046,AgentSecMass,B,44,709,FALSE,709
1293.3269597556493,-1006.3529517858642,AgentValuesHelper588,B,44,710,FALSE,710
1283.6528413114816,-1025.8713206375373,AgentValMaker401,B,40,711,FALSE,711
1367.2919742215377,-1009.5234228008275,AgentValMaker927,D,257,712,FALSE,712
1293.5104080692872,-989.6070987026699,AgentResearchHelperXYZ,C,132,713,FALSE,713
1290.7626867344734,-1018.908792049115,AgentOur115,B,43,714,FALSE,714
1279.967956686698,-1011.8060363420186,AgentOur258,B,44,715,FALSE,715
1361.858386325771,-1010.2917764818897,MassResearchJuneBBB,D,189,716,FALSE,716
1316.7387748686147,-978.9406116616804,JulyAppend,C,354,717,FALSE,717
1277.0412903561946,-994.0630481680237,MineForceZ,B,46,718,FALSE,718
1284.4932623035563,-1006.8995439125563,AgentSecNested6086,B,44,719,FALSE,719
1291.0855189512276,-962.6446628476698,AddSecondNested,B,49,720,FALSE,720
1319.2992934929844,-973.4202023672572,AgentArkHelper,C,332,721,FALSE,721
1356.6432934814407,-981.8385050644158,AgentFitLines,C,400,722,FALSE,722
1330.289898411443,-1004.5879372488042,AgentSECResearchJun,C,409,723,FALSE,723
1353.4055439400747,-1007.0535169025934,AgentUni84861,E,364,724,FALSE,724
1319.6351984122482,-1013.9503939799945,GuestResearch476429,E,201,725,FALSE,725
1331.0706412701445,-1073.007458190732,EnrollmentHelperJun,B,21,726,FALSE,726
1363.1616109079891,-995.1919964644833,AgentDataHelperX,D,221,727,FALSE,727
1333.2721126510037,-968.8643979564807,HelperMassRef37882,C,293,728,FALSE,728
1239.64771103018,-983.5248847195146,Agent0allLink,B,12,729,FALSE,729
1313.661248435173,-986.9541645254154,FixLinks,C,341,730,FALSE,730
1248.758372183255,-972.3216234283361,AgentMassRoot10,B,12,731,FALSE,731
1252.0678880459454,-1061.326206420572,ResearcherTemp,B,6,732,FALSE,732
1299.0767177393782,-1043.0178969881154,AgentCharlestonNewsletterJan1951Links,B,26,733,FALSE,733
1327.4767924972414,-964.9809098216201,BridgeFresh12,C,266,734,FALSE,734
1666.8643510246736,-1129.7374976571941,ResearchLinkHelper,A,1,735,FALSE,735
1629.238449455934,-1139.8450010844588,AgentCorsZZ,A,3,736,FALSE,736
1331.2386033198159,-956.0879156304356,AgentRootArchiveHoff43275,C,264,737,FALSE,737
1270.728727986635,-1215.1248851130633,AgentTryBar,B,1,738,FALSE,738
1293.0416055665364,-1124.9469434997368,AgentResearchHelper64977,A,4,739,FALSE,739
1263.6546523383213,-1096.8043149375592,OpenAIResearchHelper507215,A,4,740,FALSE,740
1404.911341453631,-1096.940695397495,AgentPrepUserX,G,94,741,FALSE,741
1277.279430251751,-1117.5925933678589,CashierCoordJan12OAI,A,12,742,FALSE,742
1305.1189064009284,-1003.6333884494736,AgentNewUserABC789,E,188,743,FALSE,743
1386.7044175579663,-974.6473695955025,BotZZ,D,206,744,FALSE,744
1347.3476231285756,-1045.6884336067244,MapSecCitations,E,155,745,FALSE,745
1360.9792408058715,-1055.0751181006026,OpenAIResearcherMA,E,176,746,FALSE,746
1325.512989593958,-949.8119457831298,BridgeNewU,C,232,747,FALSE,747
1321.095984174834,-968.644091229373,ResearchHelperName,C,293,748,FALSE,748
1359.334582957676,-954.1180580310198,OpenAIHelperFinal1781808674,C,251,749,FALSE,749
1419.6756497860206,-989.0235084665443,StartSEC973,D,127,750,FALSE,750
1376.219061158586,-1087.7920599188633,AgentCitation902,G,77,751,FALSE,751
1331.6461636711076,-951.0911945463042,ResearchReaderMN,C,223,752,FALSE,752
1343.7708961577036,-958.0144929457607,AgentXSmall,C,289,753,FALSE,753
1351.1761665737938,-947.2855937597038,AgentCleanMD,C,242,754,FALSE,754
1329.351224224833,-971.9721154293832,AgentMDPrettyNewResearch,C,299,755,FALSE,755
1331.5645898049584,-983.2780058375357,AgentSECDoubleSlash95464,C,336,756,FALSE,756
1382.4855195288862,-918.5209266069464,AgentDonUpd8552,B,7,757,FALSE,757
1349.8301352999129,-1037.7832931628725,AgentMass0,E,97,758,FALSE,758
1388.663607421621,-934.2197395752083,OpenAIPage,D,8,759,FALSE,759
1332.5007738547217,-962.204694979928,MassUpdaterNew,C,267,760,FALSE,760
1286.3278847322642,-977.6808484907037,AgentTest,B,33,761,FALSE,761
1242.0087240449914,-993.5668119887595,AgentMD,D,8,762,FALSE,762
1468.6196070428018,-1181.3683492168877,MaidsResearchSep02X,A,24,763,FALSE,763
1388.152533520564,-973.5713278718994,AgentCacheHelperOfficial991,D,203,764,FALSE,764
1392.3948255273333,-917.5730853441318,Agent0JQPEarly,E,9,765,FALSE,765
1447.4692645122846,-859.9558357875646,AgSite,D,1,766,FALSE,766
1383.5339955255254,-1189.968851582673,AgentProbeAssistantX2027,A,45,767,FALSE,767
1332.1378997759,-1146.5943746303735,Jun10PovertyWatcher,A,40,768,FALSE,768
1177.9198443475166,-977.0912474479964,TestingCountyResearcher,B,3,769,FALSE,769
1193.8984583943452,-949.8344889741993,AgentOfficialMassShortJun20,B,3,770,FALSE,770
1220.4757857410991,-978.4848509197245,AgentMarkdownNoProto807627,B,5,771,FALSE,771
1313.9859707039866,-962.0276602616585,AgentSECAllOriginsCite11384,C,255,772,FALSE,772
1393.8186504115404,-983.513293529904,MassResearchHelper,D,243,773,FALSE,773
1323.4220245758402,-928.1615747540199,AgentUpdater3928,B,44,774,FALSE,774
1278.28519433178,-976.0910578517194,AgentLink007,B,33,775,FALSE,775
1353.9510157448528,-982.429957204653,NoteResearchMassJSXI,D,269,776,FALSE,776
1358.401170309237,-1025.5246404329039,AgentMassCitations,D,139,777,FALSE,777
1396.4822632711403,-988.9471878790578,SecStartEditor,D,252,778,FALSE,778
1217.9921931615784,-1073.8553704698784,AgentMassResearcherMap,D,1,779,FALSE,779
1198.2816807268769,-1047.6730037397,AgentReg169976659,B,5,780,FALSE,780
1500.1108151186909,-1085.596328178001,SectorAgentJun15,A,56,781,FALSE,781
1317.8494553823018,-955.3269234290758,HelpfulCountyResearcher,C,196,782,FALSE,782
1431.9127286828013,-953.9329193106482,GuestResearch187456,B,4,783,FALSE,783
1385.8773859199816,-994.0957118415153,OpenSECResearcher,D,248,784,FALSE,784
1315.9112374359377,-959.0045636298707,AgentCCLinkX,C,234,785,FALSE,785
1331.3547381668209,-1006.3644799290067,FinalLoop5299,C,389,786,FALSE,786
1371.6732894042814,-980.2075320450424,Agent007Research,C,397,787,FALSE,787
1439.8542137945426,-896.6463269060264,GuestResearch567339,C,1,788,FALSE,788
1326.6826401680908,-990.4775095079016,TestQuintABC,C,336,789,FALSE,789
1397.9699997259308,-968.1337109542262,AgentMassX,D,167,790,FALSE,790
1352.36315328759,-942.3259216373552,CountyResearchHelperNu,C,186,791,FALSE,791
1345.7712728310128,-992.5073288903644,AgentNewMediaZZ,C,349,792,FALSE,792
1312.0182325907788,-948.8927212916773,AgentMassZZ,C,167,793,FALSE,793
1364.9948828093134,-965.3307299212267,ChatGPTCounty8888,C,310,794,FALSE,794
1369.2977344004119,-975.8852313575717,RootBridgeHelper0,C,371,795,FALSE,795
1326.1734414642397,-993.6522812122779,AgentOfficialMassFinalJunNew,C,335,796,FALSE,796
1275.0807481917948,-909.9009865632046,AgentSecWWWQ,B,4,797,FALSE,797
1342.3412559805006,-871.4028345087868,AgentRegCFX4381869,C,2,798,FALSE,798
1217.5646646068774,-925.5965135233974,AgentMassSecCitationJun19ZZ,B,2,799,FALSE,799
1277.8833365644443,-933.406772241297,AgentMixed,B,18,800,FALSE,800
1360.7666352916901,-916.0822732549982,TransformAgentOO69,C,11,801,FALSE,801
1342.8895082135862,-904.1289744757895,ProbeTestNoWrite,C,7,802,FALSE,802
1346.7112216640817,-948.0242233505674,AgentMassValid,C,278,803,FALSE,803
1332.0651528007959,-969.7336400004676,MapHelperNew992,C,287,804,FALSE,804
1320.7514643175573,-957.2093628306086,AgentAD1061700,C,237,805,FALSE,805
1478.4620441952293,-1275.3973162170155,ResearchHelperMA2026,A,1,806,FALSE,806
1553.5266686158743,-1126.5568607864914,OpenAIHelperMay16,A,3,807,FALSE,807
1453.071150344575,-1108.3131281325498,AgentMay17OAI,A,61,808,FALSE,808
1474.706965140773,-1071.418075434912,SectorAgentSep22OAI,A,58,809,FALSE,809
1340.341297677129,-950.0837597679528,AgentFinalZ,C,268,810,FALSE,810
1333.229249974958,-927.8884324674857,AgentZZ,B,38,811,FALSE,811
1337.1006547667878,-1043.3256663759532,AgentEconMemBridgeRF89,E,176,812,FALSE,812
1333.2013422652403,-1048.6378281550074,AgentEconMemVarA928,E,177,813,FALSE,813
1341.8342436321147,-976.2061066458081,TestUserZZ99,C,297,814,FALSE,814
1402.4363303808118,-870.0405106516314,AgentMinnUniqueQX882,B,5,815,FALSE,815
1253.8257812364513,-1352.8233661681586,AgentResearchXYZ,Other,19,816,FALSE,816
1239.2325175411802,-1419.39097807102,OpenAIMar31Scout,Other,19,817,FALSE,817
1318.6858085161466,-967.9889842393886,MineForceZZ,C,273,818,FALSE,818
1358.7969217365087,-1002.8022847213092,AgentZ7914107,E,384,819,FALSE,819
1118.1705617545604,-1023.4609333908664,ArchiveHelperUniqueZ,B,3,820,FALSE,820
1395.1154896783642,-986.0254682480053,AgentExactNext1779870549,D,246,821,FALSE,821
1330.5493930058485,-945.1009286503045,JohnRandomResearcher,C,224,822,FALSE,822
1402.8420764747825,-823.9664894915938,A0,B,2,823,FALSE,823
1397.2005886854388,-898.2906518591682,AgentCitationFinal,B,12,824,FALSE,824
1351.359066809616,-962.699221536198,OpenAIWriter,C,305,825,FALSE,825
1382.8584078636989,-877.3486458230755,ResearchHelper993,D,3,826,FALSE,826
1405.981594586908,-888.0844940391169,AgentRawSecJune20,D,3,827,FALSE,827
1346.1398451573448,-985.7588899233688,TestFoo,C,418,828,FALSE,828
1362.1106156114429,-1019.368478696103,AlphaBetaGamma,D,275,829,FALSE,829
1282.051812029755,-1005.4858151796983,AgentAD6558121,E,60,830,FALSE,830
1282.5582546573478,-1003.0413394160355,MapDataLinks,E,42,831,FALSE,831
1299.5652301404289,-1019.7752556608634,AgentMassHelperStart,E,45,832,FALSE,832
1300.86082895778,-1027.6679641468766,HelperUniqueabc,B,81,833,FALSE,833
1368.0812347520705,-1006.6735464146966,AgentCountyVariant0,D,315,834,FALSE,834
1367.5041784221728,-1002.4668942841072,AgentEightJune,D,216,835,FALSE,835
1332.8331404917583,-1004.0268686694105,ResolverCountyLink,C,332,836,FALSE,836
1291.2217126003457,-1002.7798397133372,BridgeCountyAdder77,E,61,837,FALSE,837
1289.489832124969,-1008.7214922986138,UpperSaverCounty,E,45,838,FALSE,838
1304.9884419784462,-1023.1745436703133,GuestResearch395432,E,45,839,FALSE,839
1288.9873257632346,-1021.3368808362627,AgentDirectSEC4992,E,45,840,FALSE,840
1287.909307623026,-1014.6351445303005,BridgeLinkTransform650,E,45,841,FALSE,841
1285.1012792037168,-999.178495161841,ConflictMaster303,E,45,842,FALSE,842
1302.0048572302094,-1022.7246593670261,RaceLoop207,E,45,843,FALSE,843
1349.9100371278728,-997.7184111592067,AgentSecDirectWriter999,E,527,844,FALSE,844
1295.671978082943,-948.9354634297439,RaceLoop603,E,40,845,FALSE,845
1292.1271108152903,-1022.1739376196361,AgentZZAppend,E,45,846,FALSE,846
1296.1115150656262,-1016.53899295042,ResearchHelperQQX91,E,46,847,FALSE,847
1317.945847330261,-986.412294319394,ResearchA,C,325,848,FALSE,848
1444.1841476927743,-931.7094854872969,AgentMyMassBot991,D,2,849,FALSE,849
1192.3227410691024,-1087.693005426929,AgentArchiveResearcherHXX,B,1,850,FALSE,850
1413.1494245040342,-993.5645417714709,FindAnswer,D,178,851,FALSE,851
1374.628444204177,-971.8439226201987,LinkHelper,D,279,852,FALSE,852
1290.641650971557,-968.2590299189332,AgentPPP,B,46,853,FALSE,853
1317.7809095262426,-927.0942008431227,AgentUpdater4752,B,39,854,FALSE,854
1314.5409578666163,-929.6945846520995,AgentCountyDirectLink573,B,39,855,FALSE,855
1290.9691408045626,-974.9370217412002,AgentLinkMakerTest,B,37,856,FALSE,856
1311.3139772446252,-926.9863337734241,AgentMassCite2026,B,39,857,FALSE,857
1330.0485359878746,-916.9751434066591,UniqFresh,B,30,858,FALSE,858
1340.601334453892,-926.971467646859,AgentLinkUniq,B,43,859,FALSE,859
1295.7318551769226,-937.5593608071568,GuestResearch158755,B,38,860,FALSE,860
1303.7647199843211,-933.5736595014448,MyTempTry,B,39,861,FALSE,861
1322.418400674811,-951.2992308663917,AgentJJ,C,249,862,FALSE,862
1327.7691921763055,-1002.3859045277007,AgentSECBridgeMass19,C,329,863,FALSE,863
1352.9516806023914,-993.2836195408637,HelperAppend008,E,456,864,FALSE,864
1362.1677092503414,-977.3865978126793,UserAlphaValid,D,434,865,FALSE,865
1269.667929729378,-979.8221304915481,DataAgent997,B,37,866,FALSE,866
1277.5232268229918,-1075.1989231654843,OpenAgent2,B,7,867,FALSE,867
1413.909904474256,-1007.5419742523201,StateLookupPersistent,D,193,868,FALSE,868
1463.4189274934124,-1038.7817661400143,OpenAIArchiveJun19,D,6,869,FALSE,869
1388.7765986208274,-1112.3504578803531,SectorAgentFeb16OAI,A,51,870,FALSE,870
1492.582712524451,-1120.2988116841275,SectorAgentMar20OAI,A,55,871,FALSE,871
1305.9532693405806,-1200.9634956819982,ResearchHelperNY21,A,7,872,FALSE,872
1480.263373784063,-1146.4581809217757,OpenAIResearchAgentMar09,A,37,873,FALSE,873
1329.2707966662751,-976.0511323029054,ResearchAgentNacog,C,336,874,FALSE,874
1362.6897269059518,-982.5483772862069,ResearchGeoHelper,C,482,875,FALSE,875
1353.9252468016743,-969.2356622023248,AgentMassPointer13,C,230,876,FALSE,876
1398.342426759279,-954.8476053031368,DataHelperJun22X,B,27,877,FALSE,877
1354.4604869000812,-1025.9457435307402,ResearchHelperZed,E,193,878,FALSE,878
1422.598076329585,-939.0271233808517,ResearchHelperJun22X,B,20,879,FALSE,879
1355.7462757122212,-956.6547151178291,AbcDefXyz,C,300,880,FALSE,880
1407.8139211380403,-948.928905132835,AgentResearchHelperZZ5,B,25,881,FALSE,881
1412.6361156949265,-951.9919883342819,DataHelpQ,B,25,882,FALSE,882
1401.9051035473492,-979.0314913100146,ResearchTexasJune,D,209,883,FALSE,883
1402.3787959765805,-945.4642972876695,AgentRealTemp,B,25,884,FALSE,884
1397.138159814197,-945.4305126140911,OpenResearchHelperFebX,B,25,885,FALSE,885
1395.7111440956585,-936.2084007439684,ResearchMapperJuneX,B,25,886,FALSE,886
1427.0620159772648,-945.6894322350258,TexasResearchAgent,B,23,887,FALSE,887
1366.9505900987594,-977.4633308713135,TXPovResearch23,C,445,888,FALSE,888
1420.3588610601123,-946.886829402468,DataWikiWorker999,B,21,889,FALSE,889
1492.580141663309,-900.4472403078004,DataHelperXYZ,D,1,890,FALSE,890
1390.81417016029,-925.4925409434668,AgentCitationHelper805505,B,7,891,FALSE,891
1402.2146975342916,-1185.4668815168918,OaiResearcher,A,34,892,FALSE,892
1351.1085765861633,-955.5805613531022,AgentOurHelperXYZ991,C,262,893,FALSE,893
1403.7839207017712,-1006.0546864240009,AgentCookHelperHome,D,261,894,FALSE,894
1341.2119638252568,-974.821797938235,AgentM72649589,C,336,895,FALSE,895
1431.668282777976,-873.5192479320614,BridgeEditorAgain81,C,1,896,FALSE,896
1288.9614489596172,-1011.8263587210303,AgentChain46575158,B,42,897,FALSE,897
1385.5919197129372,-966.7295801828119,AgentAppendNow,D,194,898,FALSE,898
1333.0011620675045,-925.6511771549258,AgentAppender619,B,34,899,FALSE,899
1272.8478937618129,-977.5344522773289,AgentCookie,B,22,900,FALSE,900
1277.9862661082545,-944.6798125186469,TestCooksHelper,B,38,901,FALSE,901
1391.6653997871595,-1014.953007985995,AgentGen93000,D,284,902,FALSE,902
1335.4765011662905,-1050.1874691363384,AgentReader,B,54,903,FALSE,903
1313.4276151372044,-977.7371720682307,AgentAD4332374,C,349,904,FALSE,904
1281.8971913720911,-956.5873547674161,AgentAD665711,B,33,905,FALSE,905
1276.872678717987,-966.692335790776,AgentLink7016776,B,31,906,FALSE,906
1264.123305487436,-974.2253642420613,MassDataAnalyst,B,21,907,FALSE,907
1268.4844215578328,-967.2094556402278,AgentMassMapAdd,B,21,908,FALSE,908
1254.8746776532241,-975.8872264510326,CResearchQ,B,21,909,FALSE,909
1264.069144030232,-957.596346018283,AgentFoo999,B,21,910,FALSE,910
1349.3666034477606,-995.5889087517323,AgentAnother007,D,457,911,FALSE,911
1327.9356327660369,-976.0112040465012,AgentRefresh231104,C,327,912,FALSE,912
1442.9424460212142,-881.4590996926484,AgentLink58937521,C,1,913,FALSE,913
1403.1348123995915,-993.7339904845303,AgentMyProxyEditor,D,239,914,FALSE,914
1335.2840849564768,-966.390980815648,OpenAgent,C,289,915,FALSE,915
1319.2794733905562,-943.9285337792537,AgentAppendGreatZZQ,C,148,916,FALSE,916
1373.8862331581495,-928.9150698232233,ResearchBoty,B,27,917,FALSE,917
1372.963339362316,-924.0256820307476,AgentZed9560,B,27,918,FALSE,918
1340.7615302611584,-956.0237343007651,AgentLinks50360630,C,280,919,FALSE,919
1378.1731098187463,-926.3982219762155,AgentSlice575403,B,27,920,FALSE,920
1391.7481756762006,-967.468579989637,AgentMini889331,D,190,921,FALSE,921
1362.2921359438442,-958.569731313272,AgentRelent,C,219,922,FALSE,922
1388.7988035363,-978.8382731783743,RefineLinks,D,251,923,FALSE,923
1307.0066350617647,-941.1837379613023,A,C,80,924,FALSE,924
1368.6071538515916,-922.1682499546542,OpenAIHELLO,B,27,925,FALSE,925
1333.6929632436068,-998.555533369084,AgentMassNewX,C,305,926,FALSE,926
1203.0372812690025,-939.1765747788337,HelperMassRef20241,E,1,927,FALSE,927
1382.862727785108,-1000.2680539720303,AgentSecWWWX,D,288,928,FALSE,928
1310.8332835390995,-1052.2256808869172,FreshAppend,B,43,929,FALSE,929
1293.1322846160879,-900.5325790810205,AgentAC9142841,B,10,930,FALSE,930
1289.5699927190312,-923.0086110308326,MASecResearchOpenAI99,B,10,931,FALSE,931
1496.0181549614856,-1228.683598796699,OpenAIResearcherNov11X,A,11,932,FALSE,932
1327.2911546014361,-1173.0138422941181,OpenAIResearcherNov13Z,A,28,933,FALSE,933
1459.3937955082788,-1254.733589021613,OpenAIHelperNova,A,1,934,FALSE,934
1378.8472082243693,-1123.766509532799,OaiHelper,G,25,935,FALSE,935
1356.8220681966568,-1086.546262689987,OAIDataResearch,G,69,936,FALSE,936
1198.2041608096708,-873.7711216203035,ResearchBotZZ,E,2,937,FALSE,937
1632.2284917367115,-1315.240852860546,Sep18ConstructionAgent,H,10,938,FALSE,938
1419.822678824341,-1219.7184591322314,GroceryPrepAgentMay15,A,20,939,FALSE,939
